"business_id","name","address","city","state","postal_code","phone_number"
"90189","QDOBA #2021","970 BRECKENRIDGE LN","LOUISVILLE","KY","40207","(502) 721-8100"
"90211","KRISPY KRUNCHY","4544 POPLAR LEVEL RD","LOUISVILLE","KY","40213","(502) 964-6336"
"90215","DECCA","812 E MARKET ST","LOUISVILLE","KY","40206","(502) 749-8128"
"90226","CATFISH HAVEN","7208 WHIPPLE RD","LOUISVILLE","KY","40272","(502) 937-7658"
"90238","CHINA GARDEN","7309 PRESTON HWY","LOUISVILLE","KY","40219","(502) 968-4672"
"90265","CENTERPLATE CARDINAL PARK","2125 S FLOYD ST","LOUISVILLE","KY","40208","(502) 852-3580"
"90270","PAPA MURPHY'S","6661 DIXIE HWY","LOUISVILLE","KY","40258","(502) 933-8577"
"90294","QDOBA #2493","1321 HERR LN","LOUISVILLE","KY","40222","(502) 618-3622"
"90361","ZOUP","318 S 4TH ST","LOUISVILLE","KY","40202","(502) 585-9687"
"90365","SUBWAY","5240 DIXIE HWY","LOUISVILLE","KY","40216","(502) 447-2124"
"90391","SALVATION ARMY CENTER OF HOPE","911 S BROOK ST","LOUISVILLE","KY","40203","(502) 625-1170"
"90392","GUACAMOLE","9921 ORMSBY STATION RD","LOUISVILLE","KY","40223","(502) 365-4823"
"90397","SONIC","11810 STANDIFORD PLAZA DR","LOUISVILLE","KY","40229","(502) 968-9090"
"90452","FLORAL GRIND","10700 W MANSLICK RD","FAIRDALE","KY","40118","(502) 494-5561"
"90483","HEINE BROTHERS COFFEE","805 BLANKENBAKER PKWY","LOUISVILLE","KY","40243","(502) 365-1554"
"90485","ORANGE LEAF FROZEN YOGURT","3012 BARDSTOWN RD","LOUISVILLE","KY","40205","(502) 276-8831"
"90486","BEEF O'BRADY'S","3101 S 2ND ST","LOUISVILLE","KY","40208","(502) 637-3737"
"90490","AFC SUSHI @ KROGER #360","6900 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 239-2316"
"90495","LIGHTHOUSE COMMUNITY CENTER","5312 SHEPHERDSVILLE RD","LOUISVILLE","KY","40228","(502) 964-5909"
"90496","QDOBA #2753","1831 BLANKENBAKER PKWY","LOUISVILLE","KY","40299","(502) 265-1900"
"90506","PBR LOUISVILLE","432 S 4TH ST","LOUISVILLE","KY","40202","(502) 238-0357"
"90552","LONGHORN STEAKHOUSE","4813 OUTER LOOP","LOUISVILLE","KY","40219","(502) 969-9790"
"90588","BEEF O'BRADY'S","241 BLANKENBAKER PKWY","LOUISVILLE","KY","40243","(502) 254-2322"
"90602","VFW POST 2921","2902 S 7TH ST","LOUISVILLE","KY","40216","(502) 638-2121"
"90604","BIG BAR","1202 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 552-8546"
"90608","EL NOPAL","811 EASTERN PKWY","LOUISVILLE","KY","40217","(502) 634-3171"
"90670","ROSITASOL CORPORATION","8730 WESTPORT RD","LOUISVILLE","KY","40242","(502) 423-0034"
"90679","BJ'S SPORTS PUB","8238 DIXIE HWY","LOUISVILLE","KY","40258","(502) 935-1103"
"90681","GORDON BIERSCH BREWERY RESTAURANT","400 S 4TH ST","LOUISVILLE","KY","40203","(423) 424-2000"
"90694","LOUISVILLE TEA COMPANY","9305 NEW LAGRANGE RD","LOUISVILLE","KY","40242","(502) 802-9318"
"90698","JASMIN BAKERY","2201 STEIER LN","LOUISVILLE","KY","40218","(502) 458-0013"
"90708","SUBWAY","2716 W BROADWAY","LOUISVILLE","KY","40211","(502) 775-1471"
"90724","BELLARMINE TRACK & FIELD CONCESSIONS","2001 NEWBURG RD","LOUISVILLE","KY","40205","(502) 272-7675"
"90725","BELLARMINE SOFTBALL CONCESSIONS","2001 NEWBURG RD","LOUISVILLE","KY","40205","(502) 272-7675"
"90726","BELLARMINE KNIGHTS HALL CONCESSION","2001 NEWBURG RD","LOUISVILLE","KY","40205","(502) 272-7675"
"90788","VALLEY MASONIC LODGE 511","9619 DIXIE HWY","LOUISVILLE","KY","40272","(502) 937-3978"
"90821","SONIC DRIVE-IN","8600 AMBROSSE LN","LOUISVILLE","KY","40299",""
"90826","BURGER KING #891","11300 PRESTON HWY","LOUISVILLE","KY","40229","(502) 968-3139"
"90868","SALA THAI RESTAURANT","8125 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 231-1992"
"90869","BURGER KING #889","2700 CRITTENDEN DR","LOUISVILLE","KY","40209","(502) 637-8887"
"90888","STARBUCKS  #16953","1831 BLANKENBAKER PKWY","LOUISVILLE","KY","40299","(502) 267-2050"
"90912","BURGER KING #892","9120 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 499-9500"
"90928","KHALIL'S","10966 DIXIE HWY","LOUISVILLE","KY","40272","(502) 632-2227"
"90930","SALSARITA'S","12915 SHELBYVILLE RD","LOUISVILLE","KY","40243","(502) 365-1424"
"90941","BURGER KING #887","6902 DIXIE HWY","LOUISVILLE","KY","40258","(502) 767-5141"
"90962","DENNY'S","434 EASTERN PKWY","LOUISVILLE","KY","40217","(502) 636-2538"
"91011","CHESTNUT HOUSE","1700 W CHESTNUT ST","LOUISVILLE","KY","40203","(502) 365-4389"
"91085","HELPING HANDS","8911 OLD 3RD STREET RD","LOUISVILLE","KY","40272","(502) 935-5142"
"91086","BURGER KING #886","3930 DIXIE HWY","LOUISVILLE","KY","40216","(502) 448-6733"
"91089","POD","901 S 4TH ST","LOUISVILLE","KY","40203","(502) 873-2166"
"91090","SUNERGOS COFFEE","231 S 5TH ST","LOUISVILLE","KY","40202","(502) 589-3222"
"91110","DENNY'S","4030 DUTCHMANS LN","LOUISVILLE","KY","40207","(502) 896-2669"
"91156","FUDGERY","416 S 4TH ST","LOUISVILLE","KY","40202","(502) 409-7484"
"91381","ZAXBY'S","5025 MUD LN","LOUISVILLE","KY","40229","(502) 632-1400"
"91454","MORTON'S STEAKHOUSE","626 W MAIN ST","LOUISVILLE","KY","40202","(502) 584-0421"
"91465","HIGHLANDS TAP ROOM GRILL","1058 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 584-5222"
"91466","FUNMI'S CAFE","3028 BARDSTOWN RD","LOUISVILLE","KY","40205","(502) 454-5009"
"91503","SPALDING DINING SERVICES","812 S 2ND ST","LOUISVILLE","KY","40203","(502) 873-4321"
"91646","NEW VIEW BAR AND GRILL","7601 OUTER LOOP","LOUISVILLE","KY","40219","(502) 231-1793"
"91664","TIN ROOF","3921 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 895-1914"
"91668","ST. RITA BASKETBALL & FOOTBALL CONCESSION","8709 PRESTON HWY","LOUISVILLE","KY","40219","(502) 969-6116"
"91685","HEART SONG","9260 STONESTREET RD","LOUISVILLE","KY","40272","(502) 936-3300"
"91692","O'CHARLEY'S","4801 OUTER LOOP","LOUISVILLE","KY","40218","(502) 968-8996"
"91695","ZOE'S KITCHEN","3723 LEXINGTON RD","LOUISVILLE","KY","40207","(502) 409-8963"
"91707","O'CHARLEY'S","1901 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(501) 491-8372"
"91738","O'CHARLEY'S","962 BRECKENRIDGE LN","LOUISVILLE","KY","40207","(502) 899-9430"
"91739","CASPIAN GRILL","2716 FRANKFORT AVE","LOUISVILLE","KY","40206","(502) 270-6050"
"91754","TEDDY BEARS BAR & GRILL","1148 GARVIN PL","LOUISVILLE","KY","40203","(502) 589-2619"
"91770","TRYANGLES","209 S PRESTON ST","LOUISVILLE","KY","40202","(502) 583-6395"
"91775","FAIRDALE YOUTH BASEBALL CONCESSION","709 FAIRDALE RD","FAIRDALE","KY","40118","(502) 641-5874"
"91803","CAFE AROMA","2020 BROWNSBORO RD","LOUISVILLE","KY","40206","(502) 640-0406"
"91804","SCARLET HOPE","2305 SYCAMORE AVE","LOUISVILLE","KY","40206","(502) 409-4673"
"91847","PAPA MURPHY'S NW1","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 387-2705"
"91913","MIRALEA","320 N JOE CONWAY CIRCLE","MASONIC HOME","KY","40041",""
"91917","EDIBLE ARRANGEMENTS","4814 DIXIE HWY","LOUISVILLE","KY","40216","(502) 445-2545"
"91975","RIVIERA MAYA","8104 NATIONAL TURNPIKE","LOUISVILLE","KY","40214","(502) 269-9667"
"91978","BUFFALO WILD WINGS","10206 WESTPORT RD","LOUISVILLE","KY","40241","(502) 394-9596"
"91980","SUBWAY","10500 DIXIE HWY","LOUISVILLE","KY","40272","(502) 935-8058"
"92019","MERLE'S WHISKEY KITCHEN","122 W MAIN ST","LOUISVILLE","KY","40202","(502) 290-8888"
"92029","WHITE CASTLE","2350 GREENE WAY","LOUISVILLE","KY","40299","(502) 491-3114"
"92092","JET'S PIZZA","3624 S HURSTBOURNE PKWY","LOUISVILLE","KY","40299","(502) 491-1700"
"92093","CATTLEMAN'S ROADHOUSE","2901 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 384-7623"
"92095","MANGO'S MEXICAN GRILL","4632 HENDRIK DR","LOUISVILLE","KY","40299","(502) 671-5291"
"92126","HEINE BROTHERS COFFEE","4305 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 899-2800"
"92131","PANERA BREAD #1669","13000 SHELBYVILLE RD","LOUISVILLE","KY","40223","(502) 254-5905"
"92154","ABYSSINIA ETHIOPIAN RESTAURANT","558 S 5TH ST","LOUISVILLE","KY","40202","(502) 384-8347"
"92184","CHICAGO STEAK & LEMONADE","5049 POPLAR LEVEL RD","LOUISVILLE","KY","40219","(502) 966-6940"
"92188","JETS PIZZA #007","6523 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 239-0000"
"92244","8 TASTE OF CHINA","1167 S 4TH ST","LOUISVILLE","KY","40203","(502) 585-5582"
"92279","FEED MY SHEEP MINISTRY","2401 W MADISON ST","LOUISVILLE","KY","40211","(502) 776-8273"
"92295","DUNKIN DONUTS #351288","12401 SHELBYVILLE RD","LOUISVILLE","KY","40243","(502) 600-0084"
"92314","LIL ORBITS FH21","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 939-5503"
"92315","RAISING CANE'S","10490 WESTPORT RD","LOUISVILLE","KY","40241","(502) 425-4040"
"92327","O'LINE SPORTS GRILL","2813 N HURSTBOURNE PKWY","LOUISVILLE","KY","40223","(502) 384-6171"
"92328","HOT LEGS","13601 DIXIE HWY","LOUISVILLE","KY","40272",""
"92330","QDOBA #2811","13006 SHELBYVILLE RD","LOUISVILLE","KY","40243","(502) 244-6703"
"92342","MILKWOOD","316 W MAIN ST","LOUISVILLE","KY","40202","(502) 584-6455"
"92373","HIBACHI SUSHI BUFFET","5316 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 491-8228"
"92375","CHINA ONE ZHENG","816 EASTERN PKWY","LOUISVILLE","KY","40217",""
"92377","O'CHARLEY'S","10641 FISCHER PARK DR","LOUISVILLE","KY","40222","(502) 339-2264"
"92407","GAME","2295 LEXINGTON RD","LOUISVILLE","KY","40206","(502) 618-1712"
"92420","CARRETA TWO","10105 DIXIE HWY","LOUISVILLE","KY","40272",""
"92421","MUSSEL & BURGER BAR","9200 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 384-4834"
"92445","GALT HOUSE DOWN ONE","321 W MAIN ST","LOUISVILLE","KY","40202","(502) 873-8707"
"92486","GALT EMPLOYEE CAFETERIA","140 N 4TH ST","LOUISVILLE","KY","40202","(502) 589-5200"
"92533","ASSUMPTION GREEN SPORTS COMPLEX CONCESSIONS","4500 CHAMPIONS TRACE LN","LOUISVILLE","KY","40218","(502) 271-2564"
"92536","CHIPOTLE","315 S 4TH ST","LOUISVILLE","KY","40202","(502) 584-4606"
"92537","DECK","2900 S 7TH ST","LOUISVILLE","KY","40216","(502) 637-5218"
"92539","AMY Z'S","813 LYNDON LN","LOUISVILLE","KY","40222","(502) 639-5129"
"92568","DOUBLE DRAGON","9204 BLUE LICK RD","LOUISVILLE","KY","40229","(502) 966-8882"
"92582","REGENCY CENTER","1550 RAYDALE DR","LOUISVILLE","KY","40219","(502) 968-6600"
"92609","DIORIOS PIZZA & PUB","919 BAXTER AVE","LOUISVILLE","KY","40204","(502) 614-8424"
"92610","MCDONALD'S","1245 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 459-3475"
"92643","OTT'S TAVERN","4229 HILLVIEW AVE","LOUISVILLE","KY","40216","(502) 409-6525"
"92726","ACAPULCO","5404 ANTLE DR","LOUISVILLE","KY","40229","(502) 969-6464"
"92746","AMERICAN LEGION POST 45","2719 GREENWOOD AVE","LOUISVILLE","KY","40211","(502) 775-5711"
"92747","CRUSHED ICE EVENTS","226 E WASHINGTON ST","LOUISVILLE","KY","40202","(502) 589-4700"
"92778","EHRLER'S FH28","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 454-7565"
"92868","SIDEBAR","129 N 2ND ST","LOUISVILLE","KY","40202","(502) 384-1600"
"92879","NOWHERE BAR LOUISVILLE","1133 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 451-0466"
"92897","QDOBA #2837","6403 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 239-0258"
"92904","DIXIE CHICKEN","3947 DIXIE HWY","LOUISVILLE","KY","40216",""
"92917","HAPPY DRAGON","12613 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 297-8788"
"92939","PORTLAND BEER DEPOT","3633 PFLANZ AVE","LOUISVILLE","KY","40212","(502) 614-7827"
"92983","JIMMY JOHN'S #2200","4919 BROWNSBORO RD","LOUISVILLE","KY","40222","(502) 425-2195"
"93015","LIL DIAMOND CAFE","3441 BRECKENRIDGE LN","LOUISVILLE","KY","40220","(502) 873-8680"
"93031","CINEMARK","5000 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 259-9649"
"93039","ASIAN POT","2801 PACKERLAND WAY","LOUISVILLE","KY","40213","(502) 969-6888"
"93049","FAMILY CIRCLE CONCESSIONS","9125 GALENE DR","LOUISVILLE","KY","40299","(502) 619-8433"
"93057","WILTSHIRE PANTRY BAKERY & DELI","901 BARRET AVE","LOUISVILLE","KY","40204","(502) 581-8561"
"93095","MANSION MILLIONAIRE 6","700 CENTRAL AVE","LOUISVILLE","KY","40208","(502) 638-3925"
"93130","PANDA EXPRESS #2178","1232 S HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(502) 326-8430"
"93155","PRESTON CROSSINGS BAR & GRILL","9700 PRESTON CROSSINGS BLVD","LOUISVILLE","KY","40229","(502) 961-9700"
"93156","PRESTON CROSSINGS CINEMA CORE CONCESSION","9700 PRESTON CROSSINGS BLVD","LOUISVILLE","KY","40229","(502) 961-9700"
"93157","PRESTON CROSSINGS SBARRO","9700 PRESTON CROSSINGS BLVD","LOUISVILLE","KY","40229","(502) 961-9700"
"93180","MCDONALD'S #35637","12627 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 266-7656"
"93192","SOUPY'S","3027 HUNSINGER LN","LOUISVILLE","KY","40220","(502) 451-5325"
"93211","LORD'S KITCHEN","1811 STANDARD AVE","LOUISVILLE","KY","40210","(502) 413-0112"
"93222","HAVANA RUMBA EXPRESS","2210 BARDSTOWN RD","LOUISVILLE","KY","40205","(502) 749-4600"
"93325","GINZA ASIAN BISTRO","9420 SHELBYVILLE RD","LOUISVILLE","KY","40222","(502) 749-8878"
"93344","BORSALINO","3825 BARDSTOWN RD","LOUISVILLE","KY","40218","(502) 807-5325"
"93345","MAPLE INN","9416 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 267-0502"
"93357","FRESH SUSHI","7519 OUTER LOOP","LOUISVILLE","KY","40228","(502) 408-6885"
"93494","SENOR IGUANAS","4000 DUTCHMANS LN","LOUISVILLE","KY","40207","(502) 742-1900"
"93573","TARASCO #8","2247 S PRESTON ST","LOUISVILLE","KY","40217","(502) 636-0025"
"93574","ROOF TOP GRILL","708 LOUIS COLEMAN JR. DR","LOUISVILLE","KY","40211","(502) 785-4069"
"93598","CHINA KING","3830 RUCKRIEGEL PKWY","LOUISVILLE","KY","40299","(502) 240-0500"
"93714","ZAXBY'S","10715 DIXIE HWY","LOUISVILLE","KY","40272","(502) 271-6990"
"93807","MASHA-ALLAH AFRICAN RESTAURANT","3927 BARDSTOWN RD","LOUISVILLE","KY","40218","(502) 491-3152"
"93849","TARGET T-1479 STARBUCKS","3600 MALL RD","LOUISVILLE","KY","40218","(502) 456-6768"
"93857","JET'S PIZZA #11","235 BLANKENBAKER PKWY","LOUISVILLE","KY","40243","(502) 244-4440"
"93861","CHIPOTLE","10333 WESTPORT RD","LOUISVILLE","KY","40241","(502) 526-5170"
"93896","MOMMA'S MUSTARD, PICKLES, & BBQ","102 BAUER AVE","LOUISVILLE","KY","40207","(502) 938-6262"
"93910","KFC","2513 S PRESTON ST","LOUISVILLE","KY","40217","(502) 636-2828"
"93971","KATE'S DELI","6400 DUTCHMANS PKWY","LOUISVILLE","KY","40205","(502) 893-1664"
"93996","BARRY'S CHEESESTEAKS","7502 PRESTON HWY","LOUISVILLE","KY","40219","(502) 883-2874"
"94027","COMMONWEALTH TAP","9411 NORTON COMMONS BLVD","PROSPECT","KY","40059","(502) 744-4421"
"94042","BRASSERIE PROVENCE","150 N HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(502) 883-3153"
"94043","PIZZA DONISI","1394 S 2ND ST","LOUISVILLE","KY","40208","(502) 235-7909"
"94057","CHINA ONE","8105 LAGRANGE RD","LOUISVILLE","KY","40222","(502) 327-6863"
"94094","EL MOLCAJETE","8106 PRESTON HWY","LOUISVILLE","KY","40219","(502) 742-3485"
"94121","HAWTHORN SUITES BY WYNDHAM","11762 COMMONWEALTH DR","LOUISVILLE","KY","40299","(502) 261-0088"
"94131","SCRUBS","1031 ZORN AVE","LOUISVILLE","KY","40207","(502) 813-4707"
"94148","CLAY OVEN INDIAN RESTAURANT","12567 SHELBYVILLE RD","LOUISVILLE","KY","40243","(502) 254-4363"
"94149","ROOSTERS","10430 SHELBYVILLE RD","LOUISVILLE","KY","40223","(502) 883-1990"
"94203","BEACHUSTLE","5219 MT WASHINGTON RD","LOUISVILLE","KY","40219","(502) 295-5641"
"94205","MOLCAJETE","2932 S 4TH ST","LOUISVILLE","KY","40208","(502) 638-0300"
"94247","EATERY","2900 S 7TH ST","LOUISVILLE","KY","40216","(502) 294-3965"
"94248","ORIENTAL CAFE","3360 HIKES LN","LOUISVILLE","KY","40220","(502) 451-0077"
"94260","THAI NOODLES","5800 PRESTON HWY","LOUISVILLE","KY","40219","(502) 961-9018"
"94271","SUBWAY #782","14010 SHELBYVILLE RD","LOUISVILLE","KY","40245","(502) 489-3896"
"94273","CHILL BAR HIGHLANDS","1117 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 889-9427"
"94278","INSOMNIA COOKIES","1913 S 4TH ST","LOUISVILLE","KY","40208","(502) 593-6150"
"94316","COMFORT SUITES","1850 RESOURCE WAY","LOUISVILLE","KY","40299","(502) 266-6509"
"94317","SLEEP INN","1850 PRIORITY WAY","LOUISVILLE","KY","40299","(502) 266-6776"
"94323","EVAN WILLIAMS SPEAKEASY","528 W MAIN ST","LOUISVILLE","KY","40202","(502) 584-2114"
"94340","CONFERENCE CENTER KITCHEN","201 ABRAHAM FLEXNER WAY","LOUISVILLE","KY","40202","(502) 540-3888"
"94341","JEWISH HOSPITAL MAIN KITCHEN","200 ABRAHAM FLEXNER WAY","LOUISVILLE","KY","40202","(502) 540-3886"
"94345","ZOO WILD BURGER LOUISVILLE","1100 TREVILIAN WAY","LOUISVILLE","KY","40213","(502) 456-0701"
"94347","ZOO AFRICAN OUTPOST","1100 TREVILIAN WAY","LOUISVILLE","KY","40213","(502) 456-0701"
"94348","ZOO KENTUCKY CANTEEN","1100 TREVILIAN WAY","LOUISVILLE","KY","40213","(502) 456-0701"
"94349","ZOO DIPPIN' DOTS GORILLA","1100 TREVILIAN WAY","LOUISVILLE","KY","40213","(502) 456-0701"
"94367","MASALA GRILL","528 S 5TH ST","LOUISVILLE","KY","40202","(602) 430-5897"
"94370","JIMMY JOHN'S","5023 MUD LN","LOUISVILLE","KY","40229","(502) 964-5033"
"94418","HOLLY'S POUR HOUSE","907 ULRICH AVE","LOUISVILLE","KY","40219","(502) 966-0654"
"94432","EINSTEIN'S BAGELS","2001 NEWBURG RD","LOUISVILLE","KY","40205","(502) 272-8437"
"94434","BELLARMINE PIZZA HUT EXPRESS","2001 NEWBURG RD","LOUISVILLE","KY","40205",""
"94435","LENNY'S SUB SHOP","3942 TAYLORSVILLE RD","LOUISVILLE","KY","40220","(502) 454-7831"
"94446","HAPPY ENDINGS CAFE","723 S 4TH ST","LOUISVILLE","KY","40202","(502) 533-5217"
"94447","META","425 W CHESTNUT ST","LOUISVILLE","KY","40202","(502) 822-6382"
"94457","EVAN WILLIAMS 3RD FLOOR CATERING ROOM","528 W MAIN ST","LOUISVILLE","KY","40202","(502) 585-3923"
"94489","CASTAWAY LOUNGE","6909 SHEPHERDSVILLE RD","LOUISVILLE","KY","40219","(502) 553-3731"
"94490","JET'S PIZZA","101 S HUBBARDS LN","LOUISVILLE","KY","40207","(502) 895-4655"
"94491","TACO LUCHADOR","938 BAXTER AVE","LOUISVILLE","KY","40204","(502) 583-0440"
"94496","WEST END BAPTIST CHURCH","1400 S 4TH ST","LOUISVILLE","KY","40208","(502) 435-9642"
"94499","OLD SCHOOL NY PIZZA","12907 FACTORY LN","LOUISVILLE","KY","40245","(502) 882-1776"
"94568","OSAKA JAPAN ONE","4819 DIXIE HWY","LOUISVILLE","KY","40216",""
"94613","ASPEN CREEK","8000 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 239-2200"
"94642","JOY LUCK ASIAN CUISINE","1285 BARDSTOWN RD","LOUISVILLE","KY","40204","(859) 433-5969"
"94648","SUBWAY #11546","3337 NEWBURG RD","LOUISVILLE","KY","40218","(502) 459-4092"
"94667","LEGENDS BAR AND GRILL","2523 W BROADWAY","LOUISVILLE","KY","40211","(847) 533-1212"
"94669","MIRAGE MEDITERRANEAN CUISINE","4100 PRESTON HWY","LOUISVILLE","KY","40213","(502) 363-7788"
"94680","JIMMY JOHN'S","332 W BROADWAY","LOUISVILLE","KY","40203","(502) 589-0089"
"94682","SWEET PEACHES","1800 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","(502) 650-0008"
"94722","MOMMA'S MUSTARD PICKLES & BBQ","119 S HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(502) 290-7998"
"94723","GRALEHAUS","1001 BAXTER AVE","LOUISVILLE","KY","40204","(502) 435-4305"
"94796","WHITE CASTLE #43","4020 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 259-9145"
"94801","JIM PATTERSON STADIUM #2","3015 S 3RD ST","LOUISVILLE","KY","40208","(502) 852-3579"
"94825","SUBWAY #382","5338 S 3RD ST","LOUISVILLE","KY","40214","(502) 361-3626"
"94826","PANERA BREAD","2125 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 822-7681"
"94844","BRAZEIROS","450 S 4TH ST","LOUISVILLE","KY","40202","(502) 290-8220"
"94873","HIGHLANDS TAP ROOM","1058 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 459-2337"
"94876","4TH AVE UNITED METHODIST CHURCH","318 W ST. CATHERINE ST","LOUISVILLE","KY","40203","(502) 585-2176"
"94902","PENN STATION","4600 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 721-7366"
"94940","SUBWAY","11901 STANDIFORD PLAZA DR","LOUISVILLE","KY","40229","(502) 785-4945"
"94951","DAIRY DEL #3","1516 S SHELBY ST","LOUISVILLE","KY","40217","(502) 552-0500"
"94976","CAFE BAR MAHALA","3952 BARDSTOWN RD","LOUISVILLE","KY","40218","(804) 512-7247"
"95067","TAVERN ON FOURTH","427 S 4TH ST","LOUISVILLE","KY","40202",""
"95126","AFC SUSHI @ KROGER #346","3039 BRECKENRIDGE LN","LOUISVILLE","KY","40220","(502) 452-6445"
"95132","WEI WEI CHINESE EXPRESS","526 S 5TH ST","LOUISVILLE","KY","40202","(502) 889-0815"
"95153","KY KINGDOM SWAMPWATER JACK'S","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95209","COMFY COW","1449 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 365-2853"
"95229","TOGO SUSHI","700 LYNDON LN","LOUISVILLE","KY","40220","(502) 883-0666"
"95274","KY KINGDOM COMMISSARY","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95291","KY KINGDOM TWISTED PRETZELS","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95292","KY KINGDOM SCOOPS","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95293","KY KINGDOM CASA MIA","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95294","KY KINGDOM AUNT B'S / KING LOUIE'S","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95295","KY KINGDOM CLOCK TOWER","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95296","KY KINGDOM CACTUS JACKS","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95298","KY KINGDOM TOUCAN'S BEACHSIDE GRILL","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95300","KY KINGDOM TRIPLE TREATS","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95301","FDKY BBQ","9606 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 785-4273"
"95316","KY KINGDOM PIZZERIA VILLAGIO","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95317","KY KINGDOM HURRICANE HATTIES","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95319","KY KINGDOM FOOD COURT","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95326","KY KINGDOM DIPPIN DOTS","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8207"
"95357","NIKKO ENTERPRISE CORP","200 N HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(626) 890-5111"
"95358","FUN FOOD KITCHEN","4104 MURPHY LN","LOUISVILLE","KY","40241","(502) 329-2266"
"95429","BLAZE PIZZA","4600 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 895-7800"
"95463","HOLIDAY INN LOUISVILLE EAST","1325 S HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(502) 426-2600"
"95492","SOUTH PARK SHARKS","915 S PARK RD","FAIRDALE","KY","40118","(502) 969-7125"
"95547","ST. MARY'S CENTER INC","14207 AIKEN RD","LOUISVILLE","KY","40245","(502) 254-7298"
"95549","OLMSTED","3701 FRANKFORT AVE","LOUISVILLE","KY","40206","(502) 899-7670"
"95590","JIMMY JOHN'S","10520 WESTPORT RD","LOUISVILLE","KY","40241","(502) 425-0022"
"95591","EGGS OVER FRANKFORT","2712 FRANKFORT AVE","LOUISVILLE","KY","40206","(502) 709-4452"
"95617","BURGER KING #885","4030 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 896-9124"
"95651","RECOVERY ZONE","708 MAGAZINE ST","LOUISVILLE","KY","40202","(502) 287-0606"
"95710","PANERA BREAD","4024 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 822-7559"
"95712","SKATE ODYSSEY LLC","7846 DIXIE HWY","LOUISVILLE","KY","40258","(502) 935-3655"
"95790","RED LOBSTER","4639 OUTER LOOP","LOUISVILLE","KY","40219","(502) 964-9647"
"95805","CHIPOTLE","1075 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 452-8990"
